#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BayesianSkyline.t:alignAllBetaCoVsBEAST" spec="beast.evolution.tree.coalescent.BayesianSkyline">
#            <parameter dimension="5" id="bPopSizes.t:alignAllBetaCoVsBEAST" lower="0.0" name="popSizes" spec="beast.core.parameter.RealParameter">380.0</parameter>
#            <groupSizes dimension="5" id="bGroupSizes.t:alignAllBetaCoVsBEAST" spec="beast.core.parameter.IntegerParameter">1</groupSizes>
#            <treeIntervals id="BSPTreeIntervals.t:alignAllBetaCoVsBEAST" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:alignAllBetaCoVsBEAST" spec="beast.evolution.tree.Tree">
#                    <trait dateFormat="M/dd/yyyy" id="dateTrait.t:alignAllBetaCoVsBEAST" spec="beast.evolution.tree.TraitSet" traitname="date" value="KY417142-5/12/2014=5/12/2014,MK211377-9/16/2021=9/16/2021,KY417147-4/17/2013=4/17/2013,KY417148-4/17/2013=4/17/2013,MK211375-9/16/2021=9/16/2021,MK211378-9/16/2021=9/16/2021,KY417143-9/18/2012=9/18/2012,KY417149-4/17/2013=4/17/2013,FJ588686-7/15/2006=7/15/2006,MK211376-9/16/2021=9/16/2021,KC881006-3/19/2012=3/19/2012,KF367457-9/12/2021=9/12/2021,KC881005-4/17/2011=4/17/2011,KY417151-10/24/2014=10/24/2014,KY417152-10/16/2015=10/16/2015,KY417144-9/18/2012=9/18/2012,KY417146-4/17/2013=4/17/2013,KY417150-7/21/2013=7/21/2013,KT444582-7/21/2013=7/21/2013,NC_004718-7/15/2003=7/15/2003,KJ473816-7/15/2013=7/15/2013,KY770858-7/15/2013=7/15/2013,KY770859-7/15/2013=7/15/2013,KY417145-9/18/2012=9/18/2012,DQ071615-7/15/2004=7/15/2004,KU973692-7/15/2013=7/15/2013,KJ473815-7/15/2013=7/15/2013,KP886808-5/23/2013=5/23/2013,KP886809-5/23/2013=5/23/2013,JX993988-7/15/2011=7/15/2011,MZ081379-10/22/2019=10/22/2019,MZ081377-6/03/2020=6/03/2020,MZ081382-7/28/2020=7/28/2020,KF569996-7/15/2011=7/15/2011,MK211374-8/16/2021=8/16/2021,KJ473812-7/15/2013=7/15/2013,KJ473813-7/15/2013=7/15/2013,KY770860-7/15/2012=7/15/2012,DQ412042-7/15/2004=7/15/2004,KJ473811-7/15/2012=7/15/2012,KY938558-7/15/2016=7/15/2016,KU182964-7/15/2013=7/15/2013,KJ473814-7/15/2013=7/15/2013,DQ412043-7/15/2004=7/15/2004,JX993987-9/11/2021=9/11/2021,MN996532-7/24/2013=7/24/2013,NC_045512-12/19/2021=12/19/2021,MZ081381-5/25/2020=5/25/2020,MW703458-7/15/2018=7/15/2018,MG772933-2/17/2021=2/17/2021,MG772934-7/15/2021=7/15/2021,MW251308-7/15/2020=7/15/2020,LC556375-7/15/2013=7/15/2013,MW719567-9/18/2020=9/18/2020,MZ190138-7/15/2020=7/15/2020,NC_014470-7/15/2008=7/15/2008,MZ190137-7/15/2020=7/15/2020,KY352407-8/07/2021=8/07/2021,MT726043-7/15/2013=7/15/2013,MT726044-7/15/2013=7/15/2013,MT726045-7/15/2011=7/15/2011,MZ081376-5/25/2020=5/25/2020,MZ081380-4/18/2020=4/18/2020,MZ081378-7/14/2020=7/14/2020,NC_025217-4/29/2013=4/29/2013,MN611520-3/18/2021=3/18/2021,KJ473820-7/15/2013=7/15/2013,MH002341-6/28/2014=6/28/2014,EF065510-7/15/2005=7/15/2005,EF065511-7/15/2005=7/15/2005,EF065512-7/15/2005=7/15/2005,MH002342-6/03/2013=6/03/2013,NC_009020-7/15/2013=7/15/2013,MH002340-6/26/2014=6/26/2014,KJ473822-7/15/2012=7/15/2012,MH002337-1/11/2012=1/11/2012,MH002338-11/01/2012=11/01/2012,MN611519-3/18/2021=3/18/2021,MW218395-8/16/2010=8/16/2010,NC_009019-7/15/2013=7/15/2013,EF065506-7/15/2005=7/15/2005,EF065507-7/15/2005=7/15/2005,EF065508-7/15/2005=7/15/2005,MH002339-4/23/2014=4/23/2014,DQ648794-7/15/2005=7/15/2005,KU182965-7/15/2012=7/15/2012,MG596802-7/15/2011=7/15/2011,MG596803-7/15/2011=7/15/2011,KX442565-5/08/2014=5/08/2014,KX442564-9/14/2013=9/14/2013,KJ473821-7/15/2013=7/15/2013,LC469308-7/15/2019=7/15/2019,MF593268-4/20/2015=4/20/2015,KC869678-7/15/2011=7/15/2011,NC_034440-7/15/2013=7/15/2013,NC_038294-9/11/2012=9/11/2012,NC_019843-6/13/2012=6/13/2012,NC_039207-7/15/2012=7/15/2012,MK211379-9/16/2021=9/16/2021,MK492263-7/15/2015=7/15/2015,MG762674-11/01/2009=11/01/2009,NC_009021-7/15/2005=7/15/2005,HM211098-12/11/2005=12/11/2005,EF065515-7/15/2005=7/15/2005,HM211100-4/10/2006=4/10/2006,EF065516-7/15/2005=7/15/2005,HM211099-12/11/2005=12/11/2005,HM211101-4/10/2006=4/10/2006,EF065514-7/15/2005=7/15/2005,MT350598-10/16/2021=10/16/2021,NC_030886-5/28/2014=5/28/2014,NC_048212-7/15/2013=7/15/2013,OK067320-4/14/2018=4/14/2018,OK067321-9/11/2018=9/11/2018,OK067319-2/26/2018=2/26/2018,NC_003045-7/15/1972=7/15/1972,NC_006213-7/15/1960=7/15/1960,NC_017083-7/15/2006=7/15/2006,NC_026011-5/17/2012=5/17/2012,NC_048217-7/15/1962=7/15/1962,NC_001846-7/15/1997=7/15/1997,AC_000192-7/15/1949=7/15/1949,NC_012936-7/15/1972=7/15/1972,NC_006577-7/15/2004=7/15/2004">
#                        <taxa id="TaxonSet.alignAllBetaCoVsBEAST" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.alignAllBetaCoVsBEAST"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <distribution id="MarkovChainedPopSizes.t:alignAllBetaCoVsBEAST" jeffreys="true" parameter="@bPopSizes.t:alignAllBetaCoVsBEAST" spec="beast.math.distributions.MarkovChainDistribution"/>
#        <prior id="ClockPrior.c:alignAllBetaCoVsBEAST" name="distribution">
#            <parameter id="clockRate.c:alignAllBetaCoVsBEAST" name="x" spec="beast.core.parameter.RealParameter">7.9E-4</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="FrequenciesPrior.s:alignAllBetaCoVsBEAST" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:alignAllBetaCoVsBEAST" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <Uniform id="Uniform.3" name="distr"/>
#        </prior>
#        <prior id="GammaShapePrior.s:alignAllBetaCoVsBEAST" name="distribution">
#            <parameter id="gammaShape.s:alignAllBetaCoVsBEAST" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="PropInvariantPrior.s:alignAllBetaCoVsBEAST" name="distribution">
#            <parameter id="proportionInvariant.s:alignAllBetaCoVsBEAST" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.001</parameter>
#            <Uniform id="Uniform.2" name="distr"/>
#        </prior>
#        <prior id="RateACPrior.s:alignAllBetaCoVsBEAST" name="distribution">
#            <parameter id="rateAC.s:alignAllBetaCoVsBEAST" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateAGPrior.s:alignAllBetaCoVsBEAST" name="distribution">
#            <parameter id="rateAG.s:alignAllBetaCoVsBEAST" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta" spec="beast.core.parameter.RealParameter">20.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateATPrior.s:alignAllBetaCoVsBEAST" name="distribution">
#            <parameter id="rateAT.s:alignAllBetaCoVsBEAST" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateCGPrior.s:alignAllBetaCoVsBEAST" name="distribution">
#            <parameter id="rateCG.s:alignAllBetaCoVsBEAST" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.3" name="distr">
#                <parameter estimate="false" id="RealParameter.7" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.8" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateGTPrior.s:alignAllBetaCoVsBEAST" name="distribution">
#            <parameter id="rateGT.s:alignAllBetaCoVsBEAST" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.5" name="distr">
#                <parameter estimate="false" id="RealParameter.11" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.12" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@alignAllBetaCoVsBEAST" id="treeLikelihood.alignAllBetaCoVsBEAST" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:alignAllBetaCoVsBEAST">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:alignAllBetaCoVsBEAST" proportionInvariant="@proportionInvariant.s:alignAllBetaCoVsBEAST" shape="@gammaShape.s:alignAllBetaCoVsBEAST" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:alignAllBetaCoVsBEAST" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <substModel id="gtr.s:alignAllBetaCoVsBEAST" rateAC="@rateAC.s:alignAllBetaCoVsBEAST" rateAG="@rateAG.s:alignAllBetaCoVsBEAST" rateAT="@rateAT.s:alignAllBetaCoVsBEAST" rateCG="@rateCG.s:alignAllBetaCoVsBEAST" rateGT="@rateGT.s:alignAllBetaCoVsBEAST" spec="beast.evolution.substitutionmodel.GTR">
#                    <parameter estimate="false" id="rateCT.s:alignAllBetaCoVsBEAST" lower="0.0" name="rateCT" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                    <frequencies frequencies="@freqParameter.s:alignAllBetaCoVsBEAST" id="estimatedFreqs.s:alignAllBetaCoVsBEAST" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:alignAllBetaCoVsBEAST" id="StrictClock.c:alignAllBetaCoVsBEAST" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	clockRate	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	rateAC	rateAG	rateAT	rateCG	rateGT	proportionInvariant	gammaShape	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bPopSizes.5	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	bGroupSizes.5
0	-6654980.552541147	-6654198.931891334	-781.6206498128203	-6654198.931891334	72.69864168477645	7.9E-4	0.25	0.25	0.25	0.25	1.0	1.0	1.0	1.0	1.0	0.001	1.0	-731.0150939116827	380.0	380.0	380.0	380.0	380.0	25	25	25	24	24
10000	-1448486.1387433347	-1447390.4744933583	-1095.6642499763086	-1447390.4744933583	544.4784963317666	0.0014754097699031003	0.25269168403811165	0.250505268041445	0.24253272707065998	0.25427032084978335	0.6910741362374362	1.6056103836025648	1.1685581795816065	0.4629005075447074	0.4607727879073716	0.015618728436691917	0.6040104378801782	-1038.811104393944	2235.664010484602	2202.2452277991742	2713.439292254323	1818.2577907482198	429.4533377798652	29	34	13	25	22
20000	-1094718.422529297	-1093645.0683113374	-1073.3542179596657	-1093645.0683113374	1148.872280203543	0.0012756708109380808	0.23985159857045332	0.2444060825583901	0.24330124141744097	0.27244107745371565	0.6910741362374362	1.152127466662385	0.5403512001656062	0.2100168497589912	0.29011697980973294	0.13682744447741307	1.011982273255673	-1019.1051060104778	1946.6172910948014	1264.256514762887	2041.035698826137	1790.2773782240965	839.2302216399704	16	46	3	38	20
30000	-1037459.7237659326	-1036386.873542155	-1072.8502237775713	-1036386.873542155	1259.3047038947266	0.0012057872868048427	0.23157569804593242	0.24382156552659864	0.24104505796917963	0.28355767845828933	0.39473775340184447	0.9005389102175283	0.4952914736885272	0.20881373615005602	0.20918597318205254	0.11679241160749498	1.011982273255673	-1020.0853877468084	1128.3421252649794	1063.081002461625	1415.3598280769077	2022.893828799264	2327.4310768110945	11	13	62	28	9
40000	-1032574.1708626413	-1031501.7013467922	-1072.4695158491588	-1031501.7013467922	1395.0567294452555	0.0012175331635928658	0.2273356444217151	0.21305987054410044	0.2286470877843054	0.33095739724987905	0.35341848640039336	0.9005389102175283	0.3983062658343856	0.20551559146345777	0.18733741038003907	0.11679241160749498	0.8983417830315156	-1019.617593553373	1117.5513671676258	1844.9114340239344	2352.3143020175226	2195.1253399065267	1144.9001336308916	13	58	15	20	17
50000	-1031027.2803520652	-1029949.5583456337	-1077.722006431491	-1029949.5583456337	1453.0102486699282	0.0011885110654625435	0.2488117864441066	0.18325469951403003	0.21494236144974846	0.3529911525921149	0.38417423103695325	0.8958746341825933	0.3790195848958657	0.2026022425129032	0.17455307178110635	0.11679241160749498	0.8983417830315156	-1025.025246111605	1196.2284620525181	1029.0320992765628	1015.9467148631062	2619.431266919128	2526.225106871194	12	25	27	13	46
60000	-1030344.200572447	-1029267.2153326189	-1076.9852398281307	-1029267.2153326189	1504.6158218254736	0.001185920834433127	0.25489506676817275	0.17717141918996385	0.21494236144974846	0.3529911525921149	0.38417423103695325	0.883663469339282	0.2811591826551308	0.2153099519765969	0.1633036850125897	0.10693211073567524	0.8643209243798446	-1025.2111493259986	687.9391831385218	1122.392573333368	1859.2888514095034	2546.586230865044	1527.5254141570783	4	70	15	26	8
70000	-1029948.9758829478	-1028867.1048611143	-1081.8710218334809	-1028867.1048611143	1586.7491196524627	0.001171914350909681	0.25570279553631986	0.18019258033127236	0.19789090138371407	0.3662137227486937	0.38417423103695325	0.883663469339282	0.2811591826551308	0.2153099519765969	0.1633036850125897	0.10693211073567524	0.8643209243798446	-1029.8099594958194	1275.8445510315207	1538.8158269700107	1729.544440596198	1720.977652572242	1949.4251067807731	18	51	17	13	24
80000	-1029874.2026459691	-1028790.6656659072	-1083.5369800619162	-1028790.6656659072	1631.6636072651406	0.0011551698234157199	0.2522147523022124	0.18108503707920764	0.19789090138371407	0.3688093092348659	0.37597482000331817	0.883663469339282	0.2811591826551308	0.21563912125475254	0.1633036850125897	0.10693211073567524	0.8462922999337463	-1031.495543490713	1088.1591918299928	1646.0037175020507	588.3335018052377	1979.2681440675935	853.4565295245893	10	43	9	57	4
90000	-1029774.479948688	-1028692.4935678423	-1081.9863808456348	-1028692.4935678423	1676.8478704016372	0.0011405044706804485	0.2522147523022124	0.18108503707920764	0.19789090138371407	0.3688093092348659	0.37597482000331817	0.860912863449299	0.2764256247072809	0.21563912125475254	0.1633036850125897	0.11354791235962466	0.8462922999337463	-1029.4819846880707	1096.428589367362	2220.79822984069	2465.699975696344	1510.2298096520542	1428.0249662463173	37	69	2	3	12
100000	-1029710.054619506	-1028623.3042669087	-1086.7503525973418	-1028623.3042669087	1692.1728914510452	0.0011066451202796479	0.2522147523022124	0.18108503707920764	0.19789090138371407	0.3688093092348659	0.37276702531067274	0.860912863449299	0.2764256247072809	0.21563912125475254	0.1633036850125897	0.11354791235962466	0.8462922999337463	-1033.9103879118843	1379.2644198698163	1653.1496353193115	1406.7507699434868	2882.266457467557	1990.2729718712603	19	4	46	30	24
110000	-1029639.9992647549	-1028549.5269365701	-1090.4723281848546	-1028549.5269365701	1718.2212432884305	0.001080817315019041	0.2522147523022124	0.18108503707920764	0.19789090138371407	0.3688093092348659	0.3673853052331325	0.860912863449299	0.27555427885523565	0.21563912125475254	0.1633036850125897	0.11354791235962466	0.8462922999337463	-1038.795876713809	1150.9961253101558	1489.821341124192	1130.5285084056454	1702.707457048464	2203.910874743484	4	9	18	59	33
120000	-1029542.7717409998	-1028452.743195812	-1090.0285451878287	-1028452.743195812	1774.789504751035	0.001055049699179638	0.2552418263647801	0.18108503707920764	0.19486382732114638	0.3688093092348659	0.3673853052331325	0.8477398016515655	0.26585622628140493	0.21672182962155123	0.1648683354131741	0.11354791235962466	0.8462922999337463	-1038.4161442200314	1057.6396695089188	1549.5157293566904	2309.3976699730324	998.6582123381012	1385.2540830555056	36	30	41	9	7
130000	-1029484.2151761149	-1028384.8691408483	-1099.3460352666464	-1028384.8691408483	1874.2621297971004	0.0010335310697402896	0.2552418263647801	0.18108503707920764	0.19486382732114638	0.3688093092348659	0.3673853052331325	0.8477398016515655	0.26585622628140493	0.2167620685245631	0.1648683354131741	0.11354791235962466	0.8462922999337463	-1046.455589077899	2157.6402411820504	1839.550990389725	1770.7502317816245	2595.994676959363	1257.515131115484	2	4	66	42	9
140000	-1029438.6402599751	-1028340.7722118058	-1097.8680481693252	-1028340.7722118058	1812.679955163874	0.0010183736996698676	0.2552418263647801	0.18108503707920764	0.19541385134233588	0.36825928521367635	0.35149564936763744	0.8477398016515655	0.2634703938703164	0.2253373930979384	0.1648683354131741	0.11354791235962466	0.8553217791134989	-1046.0212907524221	982.3444918962897	1297.35229432922	1850.8128322566356	1387.7707093385955	2408.325103237054	6	40	3	14	60
150000	-1029392.5838480132	-1028286.4860483066	-1106.0977997066561	-1028286.4860483066	1894.4501844474682	0.0010001797959120532	0.2552418263647801	0.18065791551537755	0.19541385134233588	0.36868640677750647	0.35149564936763744	0.8360098059385326	0.2634703938703164	0.2253373930979384	0.1648683354131741	0.11352717699257706	0.8553217791134989	-1055.6464240528846	527.9115010517681	1338.1800624885734	2482.6352942881513	594.2531882827226	586.5088373852637	2	69	38	13	1
160000	-1029285.1090589066	-1028181.546458261	-1103.5626006455736	-1028181.546458261	1933.8154463867065	9.828570015902609E-4	0.2555426327315162	0.18065791551537755	0.19511304497559978	0.36868640677750647	0.3577818532027524	0.8360098059385326	0.260576620134541	0.21544780464272067	0.1648683354131741	0.10981859902767536	0.8553217791134989	-1046.4303599344041	1090.6160787985248	5991.591618191682	791.5542235162061	2007.1606044203181	2304.9144460747784	13	2	11	63	34
170000	-1029237.8498150059	-1028132.1765795123	-1105.6732354936482	-1028132.1765795123	1954.8156112752956	9.657491612474349E-4	0.2555426327315162	0.18065791551537755	0.19511304497559978	0.36868640677750647	0.3577818532027524	0.8177040880693139	0.2658973048564815	0.21544780464272067	0.1648683354131741	0.11422345928932899	0.8553217791134989	-1051.823006065137	1704.1062598426647	1309.7386482507702	2655.714775135948	4116.7649905560265	1576.1641450189259	57	12	10	24	20
180000	-1029176.8600155355	-1028067.4395756373	-1109.420439898118	-1028067.4395756373	2011.1302252316107	9.552349233623665E-4	0.25638729433142066	0.18065791551537755	0.19511304497559978	0.367841745177602	0.3540485138869259	0.8177040880693139	0.2658973048564815	0.21544780464272067	0.1648683354131741	0.11422345928932899	0.8553217791134989	-1056.489702460806	2451.463449962874	1165.846061950786	1858.6777821092542	2551.506194649263	1535.587311883445	6	21	6	74	16
190000	-1029170.4157833467	-1028061.9948939977	-1108.4208893491043	-1028061.9948939977	2076.3204307433425	9.386754810775585E-4	0.25643588343431206	0.18060932641248614	0.19511304497559978	0.367841745177602	0.3540485138869259	0.8177040880693139	0.2658973048564815	0.21544780464272067	0.16403855042314366	0.11422345928932899	0.8324489117748418	-1054.7480606976276	1331.9505301014387	678.084154050167	2255.2847508468203	3517.8672501255533	2345.7679742055775	26	1	43	28	25
200000	-1029111.224877224	-1028003.4997232084	-1107.7251540155883	-1028003.4997232084	2054.22035767119	9.237493518901477E-4	0.25727999880838687	0.18060932641248614	0.19511304497559978	0.3669976298035272	0.3540485138869259	0.8177040880693139	0.25755550515269243	0.21544780464272067	0.16403855042314366	0.11422345928932899	0.8537389273094207	-1056.2987288767513	557.1179108134814	978.1575270743832	1942.7441215013496	2551.1651462315085	1575.1013626204344	1	25	37	40	20
210000	-1029080.9302373114	-1027974.5049099169	-1106.4253273945528	-1027974.5049099169	2053.1349408048864	9.080186477083337E-4	0.258600283714175	0.18060932641248614	0.19511304497559978	0.36567734489773907	0.3540485138869259	0.8177040880693139	0.25755550515269243	0.21544780464272067	0.16522176979630854	0.11603521887080713	0.8537389273094207	-1052.6870625294814	2195.743838833638	662.2062033293295	1981.5042047303402	3147.1447371788286	1613.2830334989142	17	10	49	32	15
